match_id,event_id,index,period,minute,second,event_time_min,type_name,team_name,team_id,possession,possession_team_name,play_pattern_name,player_name,under_pressure,location_x,location_y,shot_xg,shot_outcome_name,is_goal,is_shot
3857254,a446476e-a091-441b-bab5-fa812a3c1928,72,1,2,2,2.033333333333333,Shot,Tunisia,777,5,Tunisia,From Goal Kick,Youssef Msakni,,92.6,52.0,0.023819994,Blocked,0,1
3857254,e6b6a9b1-6174-4c55-98b7-dd219e256299,183,1,4,10,4.166666666666667,Shot,Tunisia,777,13,Tunisia,Regular Play,Issam Jebali,,114.0,54.8,0.014059674,Blocked,0,1
3857254,5fa62889-7bd9-4f7b-9cb7-25a9f9ef23a3,506,1,10,46,10.766666666666667,Shot,Tunisia,777,23,Tunisia,From Throw In,Mohamed Dräger,,93.4,44.5,0.033114884,Blocked,0,1
3857254,daf7895c-4773-422c-b364-0fc3183fc4db,511,1,11,47,11.783333333333331,Shot,Tunisia,777,24,Tunisia,From Corner,Youssef Msakni,,114.7,29.6,0.04366076,Off T,0,1
3857254,f6036172-da37-4ef4-999a-a59d0019c46f,849,1,22,5,22.08333333333333,Shot,Denmark,776,43,Denmark,From Corner,Kasper Dolberg,,115.3,32.5,0.124032564,Blocked,0,1
3857254,61f328ff-e516-46e2-bfce-83209f4640e4,856,1,22,9,22.15,Shot,Denmark,776,43,Denmark,From Corner,Joachim Andersen,,99.7,30.3,0.02765422,Saved,0,1
3857254,e44ce9a4-4f70-4bf8-8499-89e0608a1f68,1301,1,32,58,32.96666666666667,Shot,Denmark,776,66,Denmark,From Corner,Pierre-Emile Højbjerg,,95.4,19.0,0.008709067,Saved,0,1
3857254,d9c9a2e4-f4e8-4b2d-b5d9-ae487ede5201,1541,1,38,12,38.2,Shot,Tunisia,777,78,Tunisia,From Corner,Yassine Meriah,,111.4,49.3,0.046073906,Blocked,0,1
3857254,1118da75-05bf-4ca8-85d2-b28ce8729f7a,1546,1,38,14,38.23333333333333,Shot,Tunisia,777,78,Tunisia,From Corner,Aïssa Bilal Laïdouni,,115.0,52.2,0.06712157,Off T,0,1
3857254,3ba8e6e0-bfe7-40a6-9c32-5096dc33762b,1672,1,42,0,42.0,Shot,Tunisia,777,86,Tunisia,From Throw In,Issam Jebali,,112.0,44.9,0.4656446,Saved,0,1
3857254,522fa49f-89cf-41ef-a6d0-d47895410690,1677,1,42,47,42.78333333333333,Shot,Tunisia,777,87,Tunisia,From Corner,Ellyes Joris Skhiri,,99.8,40.9,0.059586592,Off T,0,1
3857254,1b494a0d-1357-4676-b7ae-deb3d182079e,1845,2,45,11,45.18333333333333,Shot,Tunisia,777,100,Tunisia,From Kick Off,Issam Jebali,True,112.1,47.5,0.11338296,Wayward,0,1
3857254,bdb5c9fd-eba3-4835-b67b-ffe09d8ac26f,1850,2,45,45,45.75,Shot,Tunisia,777,101,Tunisia,From Corner,Youssef Msakni,,114.7,48.7,0.07208876,Off T,0,1
3857254,1cad59c4-1b97-4a22-8523-45b7326946cb,2098,2,50,57,50.95,Shot,Tunisia,777,108,Tunisia,From Corner,Mohamed Dräger,,92.2,49.3,0.020917216,Blocked,0,1
3857254,ce91e628-edde-4e19-83a8-aaba050ae0b0,2109,2,52,1,52.016666666666666,Shot,Tunisia,777,110,Tunisia,From Corner,Ellyes Joris Skhiri,,99.5,39.6,0.041405495,Blocked,0,1
3857254,a95cbbdd-1d03-4e7d-90e5-2ea121aa5fd0,2114,2,52,2,52.03333333333333,Shot,Tunisia,777,110,Tunisia,From Corner,Dylan Daniel Mahmoud Bronn,,103.9,36.4,0.059058707,Blocked,0,1
3857254,b03ea62a-273a-4499-b1ab-059f37163e4e,2290,2,56,32,56.53333333333333,Shot,Denmark,776,114,Denmark,From Throw In,Kasper Dolberg,,117.0,35.0,0.25651878,Wayward,0,1
3857254,f59914a9-cb51-4627-a09b-f9e423077aea,2838,2,68,26,68.43333333333334,Shot,Denmark,776,136,Denmark,From Keeper,Christian Dannemann Eriksen,,99.2,36.8,0.08509644,Saved,0,1
3857254,4938830d-5631-47d0-89e9-3985a24619a3,2843,2,69,15,69.25,Shot,Denmark,776,137,Denmark,From Corner,Andreas Christensen,True,117.4,37.0,0.27134958,Wayward,0,1
3857254,f49396ca-5d50-4662-9f55-6d2a87bfacfd,2846,2,69,16,69.26666666666667,Shot,Denmark,776,137,Denmark,From Corner,Andreas Evald Cornelius,,118.2,43.9,0.5683119,Post,0,1
3857254,a0ccad21-8e44-4a4f-ad5e-0eae6a6fcbc2,3077,2,75,27,75.45,Shot,Denmark,776,151,Denmark,Regular Play,Mathias Jensen,,102.5,24.2,0.02872357,Off T,0,1
3857254,54778e9f-91a2-49da-912b-d6a68d9d8185,3570,2,91,9,91.15,Shot,Denmark,776,182,Denmark,From Throw In,Andreas Evald Cornelius,True,114.4,36.8,0.14539434,Saved,0,1
3857254,0cb9d4b2-e1ec-403f-99bf-ba2411c0e7e6,3601,2,91,41,91.68333333333334,Shot,Denmark,776,185,Denmark,Regular Play,Joakim Mæhle,,95.0,30.2,0.028684001,Blocked,0,1
3857254,0d90f23c-4ee0-49bb-80e3-4be47400729c,3667,2,96,18,96.3,Shot,Denmark,776,191,Denmark,From Corner,Andreas Evald Cornelius,True,108.8,46.4,0.022084296,Saved,0,1
3857255,66be6386-31e8-4ca0-b638-c70e0c001c4c,370,1,6,3,6.05,Shot,Spain,772,7,Spain,Regular Play,Sergio Busquets i Burgos,,97.0,46.1,0.03268242,Off T,0,1
3857255,f3061727-1c55-4a97-a04c-f1f263e9c566,412,1,7,12,7.2,Shot,Japan,778,11,Japan,Regular Play,Junya Ito,,114.0,53.5,0.04214545,Off T,0,1
3857255,9acdcce3-e5e0-470b-966b-ee83f87e1c0a,467,1,8,52,8.866666666666667,Shot,Spain,772,13,Spain,From Corner,Álvaro Borja Morata Martín,,109.9,35.6,0.06376064,Saved,0,1
3857255,1d468109-8a6c-4787-9323-d588e99caa9b,598,1,11,0,11.0,Shot,Spain,772,15,Spain,Regular Play,Álvaro Borja Morata Martín,True,115.3,38.3,0.33106714,Goal,1,1
3857255,66b24fbd-e96e-4abf-b320-9d81ab59be48,1209,1,22,34,22.566666666666663,Shot,Spain,772,30,Spain,Regular Play,Álvaro Borja Morata Martín,,104.7,51.6,0.10093839,Saved,0,1
3857255,068f62a6-61b5-4a86-9773-5d61f091bf4f,1855,1,35,50,35.833333333333336,Shot,Japan,778,51,Japan,Regular Play,Daichi Kamada,,107.0,54.5,0.03356069,Blocked,0,1
3857255,264d1312-9cf3-48c5-9b6b-8ee59edde5ca,2155,1,41,54,41.9,Shot,Spain,772,56,Spain,From Goal Kick,Daniel Olmo Carvajal,,102.8,35.2,0.10385344,Blocked,0,1
3857255,7a8d09b4-e1da-4112-a8fc-6784cf2029a4,2476,2,47,48,47.8,Shot,Japan,778,68,Japan,Regular Play,Ritsu Doan,,100.5,55.8,0.027777622,Goal,1,1
3857255,f7164861-b772-4dfb-96d7-37e3ec5bfefd,2510,2,50,14,50.23333333333333,Shot,Japan,778,71,Japan,From Free Kick,Ao Tanaka,,118.7,40.2,0.87261814,Goal,1,1
3857255,587fcbe5-d63d-4d63-8564-1da02e819db6,3140,2,69,50,69.83333333333333,Shot,Japan,778,99,Japan,From Counter,Takuma Asano,,100.5,36.3,0.13121767,Off T,0,1
3857255,f3e9618e-c8ee-4639-a278-41ec7b12bf51,3336,2,73,12,73.2,Shot,Spain,772,104,Spain,From Throw In,Marco Asensio Willemsen,,104.8,23.5,0.016301522,Blocked,0,1
3857255,24e95d20-3665-4201-9cb7-3127c7cb9853,3678,2,79,18,79.3,Shot,Spain,772,111,Spain,From Throw In,Daniel Olmo Carvajal,,86.3,46.3,0.01649772,Blocked,0,1
3857255,822afb8c-8b27-412e-8ae1-8934a2569e43,3788,2,82,21,82.35,Shot,Japan,778,114,Japan,From Free Kick,Ko Itakura,,104.0,39.0,0.0504811,Saved,0,1
3857255,ef2acb37-fc25-440c-9a5d-88a9cffa5d48,3913,2,84,30,84.5,Shot,Spain,772,123,Spain,Regular Play,Marco Asensio Willemsen,,96.8,52.1,0.02842248,Blocked,0,1
3857255,64d60b42-b508-4cc2-8664-864459e9925d,4127,2,88,28,88.46666666666667,Shot,Spain,772,125,Spain,From Throw In,Jordi Alba Ramos,,97.9,27.0,0.0241939,Blocked,0,1
3857255,6bb16aec-218a-4004-8795-b3e1764a4495,4148,2,88,49,88.81666666666666,Shot,Spain,772,125,Spain,From Throw In,Marco Asensio Willemsen,,94.8,61.9,0.007735879,Saved,0,1
3857255,c31fbf8f-5c5a-44b5-be6f-435170f54224,4168,2,89,8,89.13333333333334,Shot,Spain,772,125,Spain,From Throw In,Daniel Olmo Carvajal,,111.0,52.0,0.12373556,Saved,0,1
3857255,e6be6386-ff16-484c-970f-97d87aa2059e,4413,2,95,29,95.48333333333332,Shot,Spain,772,134,Spain,From Throw In,Daniel Olmo Carvajal,,94.2,57.0,0.008523117,Off T,0,1
3857256,61d52e72-a8ff-49c4-be02-057b1ea0fb15,20,1,0,18,0.3,Shot,Switzerland,773,2,Switzerland,From Kick Off,Granit Xhaka,,96.0,38.8,0.036565553,Blocked,0,1
3857256,aa77495b-0e7b-44f0-a2eb-11605085943a,25,1,0,22,0.3666666666666666,Shot,Switzerland,773,2,Switzerland,From Kick Off,Breel-Donald Embolo,,113.1,40.7,0.35328916,Saved,0,1
3857256,51026369-a4ad-4a71-b14a-6e7f8b764772,28,1,0,23,0.3833333333333333,Shot,Switzerland,773,2,Switzerland,From Kick Off,Granit Xhaka,,103.8,41.9,0.06952749,Saved,0,1
3857256,6ac240f5-8b84-4c06-8153-b56109c8c5e6,196,1,4,35,4.583333333333333,Shot,Serbia,786,11,Serbia,From Corner,Nikola Milenković,,112.2,36.8,0.08160872,Off T,0,1
3857256,00e599c0-5234-4b6a-9b91-d6f789a311b0,356,1,10,5,10.083333333333334,Shot,Serbia,786,24,Serbia,Regular Play,Andrija Živković,,97.8,51.5,0.030001678,Post,0,1
3857256,457d529f-b36e-45f8-b168-ee76254acf0a,361,1,10,7,10.116666666666667,Shot,Serbia,786,24,Serbia,Regular Play,Dušan Vlahović,,115.4,38.6,0.5168786,Saved,0,1
3857256,b6e10a35-3d7a-40ac-b68e-7118fffbe9ab,474,1,13,35,13.583333333333334,Shot,Switzerland,773,36,Switzerland,From Free Kick,Remo Freuler,,107.8,35.9,0.09611784,Blocked,0,1
3857256,c7c1917b-2c74-40a4-94a0-dc7a9137a766,682,1,19,11,19.183333333333334,Shot,Switzerland,773,44,Switzerland,From Free Kick,Xherdan Shaqiri,,107.5,50.6,0.06969889,Goal,1,1
3857256,97f840a8-4545-46a7-a9b3-8e91be859de5,721,1,21,11,21.183333333333334,Shot,Switzerland,773,47,Switzerland,Regular Play,Granit Xhaka,,97.3,33.7,0.04476528,Saved,0,1
3857256,aaae9647-f552-4341-8d43-de39a7facbee,763,1,22,15,22.25,Shot,Serbia,786,52,Serbia,From Free Kick,Dušan Vlahović,,109.6,35.4,0.08628477,Saved,0,1
3857256,e90ac0da-ac09-4a22-a26e-01ff53f52434,925,1,25,56,25.933333333333334,Shot,Serbia,786,68,Serbia,Regular Play,Aleksandar Mitrović,,108.3,38.6,0.06371751,Goal,1,1
3857256,6cee2bd6-3370-4a3f-9a1e-a580d18e8809,1038,1,29,53,29.883333333333333,Shot,Switzerland,773,73,Switzerland,From Free Kick,Xherdan Shaqiri,True,107.7,49.2,0.3934682,Off T,0,1
3857256,315de8c7-f26d-4e85-ac65-1f5533f108e0,1175,1,34,28,34.46666666666667,Shot,Serbia,786,82,Serbia,From Counter,Dušan Vlahović,,106.2,31.8,0.15928414,Goal,1,1
3857256,ce449cb2-5974-46ce-8e69-fa53df9ee074,1247,1,37,26,37.43333333333333,Shot,Switzerland,773,87,Switzerland,From Throw In,Ruben Vargas,,101.0,47.3,0.0683221,Blocked,0,1
3857256,663eefd5-97eb-4c07-9ac7-241b3bfe1356,1440,1,43,41,43.68333333333333,Shot,Switzerland,773,99,Switzerland,Regular Play,Breel-Donald Embolo,,114.4,36.9,0.72697556,Goal,1,1
3857256,5a665436-df39-42a9-bc2e-6fa33394ac5f,1503,1,47,38,47.63333333333333,Shot,Serbia,786,106,Serbia,From Throw In,Aleksandar Mitrović,,101.7,33.7,0.056521177,Wayward,0,1
3857256,d46db09d-7f77-447c-80fb-6cc0928f060a,1621,2,47,38,47.63333333333333,Shot,Switzerland,773,113,Switzerland,From Free Kick,Remo Freuler,,107.2,41.2,0.15381548,Goal,1,1
3857256,1b19f202-7a71-4df3-b20c-bca100a02f59,1856,2,56,32,56.53333333333333,Shot,Switzerland,773,127,Switzerland,From Free Kick,Fabian Lukas Schär,,110.7,30.5,0.07925899,Blocked,0,1
3857256,16eedabd-c8b8-4c23-88f2-b17b3636f382,1860,2,56,33,56.55,Shot,Switzerland,773,127,Switzerland,From Free Kick,Breel-Donald Embolo,,116.1,39.3,0.6647709,Off T,0,1
3857256,5a1d44e8-2b65-422b-a804-0f5413ad2390,1979,2,60,6,60.1,Shot,Serbia,786,136,Serbia,Regular Play,Dušan Tadić,,107.4,31.7,0.061684445,Off T,0,1
3857256,248db6b9-ea93-438e-84f0-20158bfbba14,2244,2,70,49,70.81666666666666,Shot,Serbia,786,153,Serbia,Regular Play,Aleksandar Mitrović,,106.2,25.8,0.03203667,Blocked,0,1
3857256,06926bc9-8a40-48a4-9f61-e27d7dcf804d,2309,2,72,0,72.0,Shot,Serbia,786,155,Serbia,Regular Play,Luka Jović,True,102.2,43.2,0.02594082,Blocked,0,1
3857256,3c23cdb3-0a42-49ae-9030-888e2f892171,2635,2,81,58,81.96666666666667,Shot,Switzerland,773,168,Switzerland,From Free Kick,Manuel Obafemi Akanji,,99.4,52.7,0.030122569,Off T,0,1
3857256,a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f,2945,2,88,48,88.8,Shot,Switzerland,773,185,Switzerland,From Free Kick,Christian Fassnacht,,105.3,28.9,0.31681746,Saved,0,1
3857256,e7ede913-f7f7-48b7-92d3-b88295a117d7,3074,2,91,50,91.83333333333331,Shot,Serbia,786,191,Serbia,From Throw In,Luka Jović,True,105.0,39.8,0.03223471,Off T,0,1
3857256,e674f461-f75f-4df1-8950-f5922f84e9ce,3208,2,99,51,99.85,Shot,Serbia,786,203,Serbia,From Free Kick,Nemanja Radonjić,,105.7,51.3,0.042810295,Off T,0,1
3857257,f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a,99,1,2,29,2.4833333333333334,Shot,Australia,792,8,Australia,From Throw In,Riley McGree,,94.6,46.6,0.038979717,Blocked,0,1
3857257,701998cd-e517-4ebd-a496-419fe51d4a12,358,1,10,0,10.0,Shot,Denmark,776,22,Denmark,From Goal Kick,Jesper Lindstrøm,,110.1,43.9,0.09599891,Blocked,0,1
3857257,4c71ffe3-b6ac-4b8b-a9c2-4e0a88be94fe,408,1,10,52,10.866666666666667,Shot,Denmark,776,22,Denmark,From Goal Kick,Mathias Jensen,,112.7,56.3,0.019605601,Saved,0,1
3857257,3f92e039-be0b-4352-a2a5-f8d1521d4307,483,1,13,33,13.55,Shot,Denmark,776,25,Denmark,From Throw In,Andreas Skov Olsen,,104.7,50.7,0.10059545,Off T,0,1
3857257,15f46e99-0d0c-4f58-b1fd-500ba56c490b,768,1,21,44,21.73333333333333,Shot,Australia,792,44,Australia,From Free Kick,Riley McGree,,101.3,59.0,0.010740947,Saved,0,1
3857257,db3c5470-e81b-4b19-abbe-d9b10e9ac5d2,890,1,24,7,24.116666666666667,Shot,Denmark,776,51,Denmark,From Throw In,Andreas Skov Olsen,,109.6,50.5,0.09373255,Saved,0,1
3857257,905337d4-0b79-404a-978e-344c51fff75e,1076,1,28,36,28.6,Shot,Denmark,776,61,Denmark,Regular Play,Christian Dannemann Eriksen,,102.9,25.6,0.035615563,Off T,0,1
3857257,25216d44-cb66-4847-a781-3d30ec9ff94d,1209,1,31,33,31.55,Shot,Australia,792,68,Australia,From Throw In,Mitchell Thomas Duke,,102.5,36.7,0.037495814,Saved,0,1
3857257,3207916f-9317-4288-8e80-d87b561be816,1622,1,40,57,40.95,Shot,Australia,792,86,Australia,From Throw In,Mitchell Thomas Duke,,98.3,20.9,0.010397313,Saved,0,1
3857257,828cfb58-d018-4408-a4c3-b7732136656a,1876,2,46,10,46.16666666666666,Shot,Australia,792,103,Australia,From Corner,Aziz Eraltay Behich,,100.2,34.1,0.049681988,Blocked,0,1
3857257,c9675713-e333-4449-aacd-ba1877a619c8,1937,2,47,47,47.78333333333333,Shot,Australia,792,107,Australia,Regular Play,Jackson Irvine,,109.6,30.8,0.17342122,Off T,0,1
3857257,1792c833-a739-4ce0-82f8-2214e2fd4107,2115,2,51,59,51.98333333333333,Shot,Denmark,776,114,Denmark,From Throw In,Andreas Skov Olsen,,107.2,52.9,0.046983063,Blocked,0,1
3857257,ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,2410,2,59,56,59.93333333333333,Shot,Australia,792,126,Australia,From Counter,Mathew Leckie,,105.7,31.5,0.11353828,Goal,1,1
3857257,eeb148fd-dca0-408f-8145-ae315d4587aa,2673,2,68,4,68.06666666666666,Shot,Denmark,776,136,Denmark,From Throw In,Andreas Skov Olsen,True,103.1,49.3,0.070518844,Blocked,0,1
3857257,4b6c9965-785d-45c7-873b-f1667e7d2214,2679,2,68,39,68.65,Shot,Denmark,776,137,Denmark,From Corner,Joachim Andersen,True,113.9,52.3,0.020115681,Off T,0,1
3857257,79c7312b-6178-44c9-8724-e422dcfcefe8,2909,2,76,24,76.4,Shot,Denmark,776,149,Denmark,Regular Play,Alexander Hartmann Bah,,99.4,54.5,0.019515881,Blocked,0,1
3857257,8c53854d-7f37-4965-abff-e45069ef0e5d,2913,2,76,25,76.41666666666667,Shot,Denmark,776,149,Denmark,Regular Play,Kasper Dolberg,,105.2,39.6,0.049264465,Saved,0,1
3857257,c6e723aa-fe69-4457-9478-ccd912c58dbe,3096,2,81,19,81.31666666666666,Shot,Denmark,776,158,Denmark,Regular Play,Jesper Lindstrøm,,97.5,38.2,0.048889678,Blocked,0,1
3857257,32bdbe0d-539c-4c7f-81d3-5704011844a5,3221,2,84,55,84.91666666666667,Shot,Australia,792,166,Australia,From Counter,Keanu Baccus,,97.7,47.5,0.035468098,Blocked,0,1
3857257,54123723-351e-4fd3-8695-a0edbe3c7536,3346,2,87,30,87.5,Shot,Denmark,776,168,Denmark,Regular Play,Alexander Hartmann Bah,,108.6,57.0,0.03670106,Off T,0,1
3857257,30cd3b42-ec23-4504-8a37-5a050c8c93db,3563,2,94,11,94.18333333333334,Shot,Denmark,776,179,Denmark,From Counter,Kasper Dolberg,,117.6,33.5,0.08217044,Saved,0,1
3857257,0ec6bd63-1454-4940-8b58-974dc46936cb,3578,2,94,59,94.98333333333332,Shot,Denmark,776,181,Denmark,From Corner,Andreas Evald Cornelius,,116.6,51.6,0.017447446,Off T,0,1
3857258,7e920dff-ac95-416c-afd5-aa517b812da3,535,1,12,53,12.883333333333333,Shot,Brazil,781,30,Brazil,From Corner,Neymar da Silva Santos Junior,,119.2,0.7,0.00018,Saved,0,1
3857258,f3f39fb8-e43b-4b26-a093-c2c6a32d41f9,850,1,20,6,20.1,Shot,Brazil,781,45,Brazil,Regular Play,Neymar da Silva Santos Junior,,91.6,29.2,0.020173745,Blocked,0,1
3857258,35280e71-5804-4d3c-9d47-b7343809003f,900,1,20,51,20.85,Shot,Brazil,781,45,Brazil,Regular Play,Carlos Henrique Casimiro,,84.3,34.2,0.0075366697,Saved,0,1
3857258,1f48678b-d441-42f1-a5b1-3a470e3b4df7,1429,1,34,7,34.11666666666667,Shot,Brazil,781,69,Brazil,Regular Play,Raphael Dias Belloli,True,105.3,49.2,0.119197816,Saved,0,1
3857258,4c00e7cd-fb05-4051-b989-62f2e14ab9b1,1492,1,36,12,36.2,Shot,Serbia,786,75,Serbia,Regular Play,Filip Mladenović,True,113.6,28.9,0.026318645,Off T,0,1
3857258,93e0436a-c817-46f9-adcb-e7556d92a124,1737,1,40,38,40.63333333333333,Shot,Brazil,781,81,Brazil,Regular Play,Vinícius José Paixão de Oliveira Júnior,,113.2,27.0,0.09814694,Off T,0,1
3857258,f06b46e9-4935-461b-bf84-e8b025cbfbfc,1950,2,45,35,45.583333333333336,Shot,Brazil,781,92,Brazil,Regular Play,Raphael Dias Belloli,,105.9,47.3,0.4224228,Saved,0,1
3857258,8628b51f-4c5c-48f4-8268-5e7b6a1f8628,2094,2,49,57,49.95,Shot,Brazil,781,98,Brazil,From Free Kick,Neymar da Silva Santos Junior,,99.1,27.0,0.06281959,Blocked,0,1
3857258,0ce31ab8-1d97-451c-bcee-b3d608a04d17,2099,2,50,21,50.35,Shot,Brazil,781,99,Brazil,From Corner,Thiago Emiliano da Silva,,113.1,34.1,0.06673048,Blocked,0,1
3857258,5d27f582-3897-482b-b37a-150f9717e0d4,2105,2,50,23,50.38333333333333,Shot,Brazil,781,99,Brazil,From Corner,Richarlison de Andrade,,115.8,29.3,0.0399856,Blocked,0,1
3857258,aaead660-5e4a-4724-ba86-b2cee7e09455,2190,2,53,16,53.266666666666666,Shot,Brazil,781,104,Brazil,Regular Play,Danilo Luiz da Silva,,95.9,54.2,0.016877638,Wayward,0,1
3857258,61e16ccf-8dec-4f2d-8184-eaad6174b677,2278,2,54,39,54.65,Shot,Brazil,781,105,Brazil,From Throw In,Neymar da Silva Santos Junior,,107.5,38.9,0.11246919,Off T,0,1
3857258,6993220f-7737-418c-9df5-d2be27cd7e85,2387,2,59,25,59.41666666666666,Shot,Brazil,781,113,Brazil,From Free Kick,Alex Sandro Lobo Silva,,88.0,32.0,0.021819543,Post,0,1
3857258,10e984c0-c1ac-4007-8f99-fd09e7b1b65a,2395,2,59,36,59.6,Shot,Brazil,781,113,Brazil,From Free Kick,Vinícius José Paixão de Oliveira Júnior,,105.0,20.1,0.009459062,Off T,0,1
3857258,09ac03f2-feb8-4fee-8fb4-0e828a6aa6e2,2512,2,61,57,61.95,Shot,Brazil,781,116,Brazil,Regular Play,Vinícius José Paixão de Oliveira Júnior,,110.0,26.9,0.07986015,Saved,0,1
3857258,6e8938b8-69ba-4158-a8fc-b82f6393cb98,2515,2,61,58,61.96666666666667,Shot,Brazil,781,116,Brazil,Regular Play,Richarlison de Andrade,,114.5,41.8,0.568145,Goal,1,1
3857258,efb691a5-8622-46bc-a7da-33af3c8308ad,2640,2,66,46,66.76666666666667,Shot,Brazil,781,123,Brazil,Regular Play,Vinícius José Paixão de Oliveira Júnior,,109.1,28.2,0.14253756,Off T,0,1
3857258,5652674d-7d13-4013-99a0-48f5cad3c818,2686,2,68,34,68.56666666666666,Shot,Serbia,786,125,Serbia,From Corner,Strahinja Pavlović,True,111.8,38.5,0.098937765,Off T,0,1
3857258,ffa4b36a-3754-492b-933e-97177259902b,2715,2,69,54,69.9,Shot,Serbia,786,128,Serbia,From Corner,Darko Lazović,,95.6,50.9,0.018288644,Off T,0,1
3857258,4500f508-3992-4e04-a621-5f9b04aa20b9,2790,2,72,54,72.9,Shot,Brazil,781,134,Brazil,From Throw In,Richarlison de Andrade,,107.1,39.6,0.07569885,Goal,1,1
3857258,4a8e658e-42ab-497e-8ad8-25578371add9,2886,2,76,48,76.8,Shot,Brazil,781,139,Brazil,Regular Play,Carlos Henrique Casimiro,True,86.3,31.2,0.010592449,Blocked,0,1
3857258,14e9cdea-65a3-4e14-b404-60d13662cbac,3014,2,80,52,80.86666666666666,Shot,Brazil,781,144,Brazil,Regular Play,Carlos Henrique Casimiro,,98.1,35.2,0.06218912,Post,0,1
3857258,fb8a9594-5ffe-4494-87f8-c29a460b264c,3063,2,81,32,81.53333333333333,Shot,Brazil,781,144,Brazil,Regular Play,Rodrygo Silva de Goes,,98.8,27.3,0.03669105,Saved,0,1
3857258,fc1921f9-3a87-44e3-8bcc-3689b1d7557a,3115,2,82,32,82.53333333333333,Shot,Brazil,781,146,Brazil,Regular Play,Frederico Rodrigues Santos,,95.6,43.5,0.088970646,Saved,0,1
3857258,bf5b401f-f05a-4e47-be33-363bcf94b8e0,3169,2,84,22,84.36666666666666,Shot,Serbia,786,149,Brazil,From Goal Kick,Nikola Milenković,,99.3,59.6,0.011090157,Blocked,0,1
3857258,f7e2a886-69ec-4b60-945d-60e5dbbce87b,3250,2,86,7,86.11666666666666,Shot,Brazil,781,151,Brazil,Regular Play,Rodrygo Silva de Goes,,101.5,30.6,0.051727816,Off T,0,1
3857258,4a942d21-e479-4f22-82ea-223a4e344406,3292,2,87,49,87.81666666666666,Shot,Brazil,781,153,Brazil,Regular Play,Antony Matheus dos Santos,,99.4,59.1,0.009657804,Off T,0,1
3857258,6cb9394a-d7a8-46a4-b6c6-2dbd7dd77409,3652,2,97,3,97.05,Shot,Serbia,786,171,Serbia,From Free Kick,Nemanja Radonjić,True,93.8,21.5,0.008691933,Blocked,0,1
3857259,fff48b03-5eb5-43fb-9332-f3e89f3dde97,223,1,5,38,5.633333333333333,Shot,Serbia,786,14,Serbia,Regular Play,Aleksandar Mitrović,,110.4,33.0,0.06545554,Off T,0,1
3857259,6e875c52-8f7c-464a-b739-b0ab797b1418,420,1,10,2,10.033333333333331,Shot,Serbia,786,22,Serbia,Regular Play,Aleksandar Mitrović,,114.4,54.2,0.016927462,Post,0,1
3857259,c50ed972-f480-480b-a373-59915ecbf39f,436,1,10,14,10.233333333333333,Shot,Serbia,786,22,Serbia,Regular Play,Filip Kostić,,108.2,21.4,0.012009094,Off T,0,1
3857259,6d7e846c-96ab-4f14-869e-c18aabfe5d73,525,1,15,11,15.183333333333334,Shot,Cameroon,2722,31,Cameroon,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,,95.9,33.9,0.046143826,Off T,0,1
3857259,59d6ae9d-1d83-4d25-b755-f8dba2162788,554,1,16,22,16.366666666666667,Shot,Serbia,786,34,Serbia,From Throw In,Aleksandar Mitrović,True,108.9,38.6,0.063389905,Off T,0,1
3857259,63704836-bf38-4d6a-9517-ca6d31f7561a,616,1,18,37,18.616666666666667,Shot,Cameroon,2722,38,Cameroon,Regular Play,Pierre Kunde Malong,,108.1,60.1,0.009715966,Saved,0,1
3857259,956c7899-76e9-4340-84d8-0d5f0dced8a5,622,1,19,31,19.516666666666666,Shot,Cameroon,2722,39,Cameroon,From Corner,Pierre Kunde Malong,,96.8,50.1,0.029523049,Blocked,0,1
3857259,fbe698cc-7aae-406b-bf76-b2d712682bb3,807,1,28,6,28.1,Shot,Cameroon,2722,52,Cameroon,From Corner,Nicolas Alexis Julio N'Koulou Ndoubena,,115.2,33.5,0.09064111,Blocked,0,1
3857259,1bc4f414-84ee-4b11-8dd6-c4f16f045f79,811,1,28,7,28.116666666666667,Shot,Cameroon,2722,52,Cameroon,From Corner,Jean-Charles Castelletto,,118.5,43.2,0.8945071,Goal,1,1
3857259,4fa88e0c-e4a4-4305-9df9-b174e12bdc2a,1338,1,42,44,42.73333333333333,Shot,Cameroon,2722,76,Serbia,Regular Play,Pierre Kunde Malong,,103.5,53.8,0.0845098,Saved,0,1
3857259,7281b78f-94ac-444c-82c5-865819c99ca5,1341,1,42,45,42.75,Shot,Cameroon,2722,76,Serbia,Regular Play,Pierre Kunde Malong,,110.5,55.1,0.056867022,Off T,0,1
3857259,b0559f23-a6cd-4e75-aa8d-9a7e319ed91c,1434,1,45,22,45.36666666666667,Shot,Serbia,786,80,Serbia,From Free Kick,Strahinja Pavlović,,110.7,42.8,0.07892812,Goal,1,1
3857259,834307f3-a14a-46f5-b9f6-35b2c369deab,1493,1,47,52,47.86666666666667,Shot,Serbia,786,83,Serbia,From Throw In,Sergej Milinković-Savić,,99.6,46.7,0.058657028,Goal,1,1
